position,post_id,post_by,post_text,post_published,comment_id,comment_by,is_reply,comment_message,comment_published,comment_like_count,attachment_type,attachment_url
214_1,123452516277_10157128556596278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Here s what we deemed the top three best store-bought iced teas!,2019-06-12T17:15:00+0000,10157128556596278_10157138792111278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"The local population of Lancaster County, Pennsylvania are slaves to Turkey Hill Iced Tea. Please be careful with it. My doctor had the FDA look into it because so many of her patients were becoming obsessed with it, and their health had taken such downhill turns, she was afraid of what was in it. Thankfully there are no hidden ingredients, but the amount of sugar and caffeine make it easy to get addicted to. I am so glad I kicked the habit!",2019-06-15T22:52:10+0000,0,,
220_0,123452516277_10157119201161278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,These affordable staples will help make meal prep a breeze.,2019-06-10T22:15:00+0000,10157119201161278_10157127676491278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,15 of the Best CostCo Foods With Which You Can Meal Prep,2019-06-11T12:40:43+0000,0,,
221_0,123452516277_10157119197791278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,The health benefits are truly eye-opening.,2019-06-10T15:15:00+0000,10157119197791278_10157126813856278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Used to eat boiled eggs,  stopped them for a couole weeks,  when I returned to them my stomach ached and was nauseous",2019-06-11T01:46:23+0000,0,,
222_0,123452516277_10157119194751278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,The healthiest foods that will move things along ASAP.,2019-06-09T22:15:00+0000,10157119194751278_10157124950041278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Kiwifruit👍,2019-06-10T08:54:59+0000,0,,
222_1,123452516277_10157119194751278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,The healthiest foods that will move things along ASAP.,2019-06-09T22:15:00+0000,10157119194751278_10157124193391278,fcc2473d6e18fe929424e11f5fb1f3b42043ce31,0,"DIZ IZ (Gangsta granny) WIT A TWEET, CHECK DIZ OUT IF YOU NEED RELEEF! SMOOCHIES! FRM (Gangsta granny)",2019-06-09T23:18:00+0000,0,,
223_0,123452516277_10157119187926278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Whittle your middle with these tips.,2019-06-09T16:15:00+0000,10157119187926278_10157123344921278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-06-09T16:42:17+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2F6b4f461974388f096386ce9e89f88e35%2Ftenor.gif%3Fitemid%3D11887793&h=AT1h6EhnKZjicIzqjwiEhjYHrIX1lLKoe1aXJtp5tqIzZJ3cZI0A1ykWHn6yXpfF4R6zch6VhILlzwCZDa17QTn6z_SaHmX4cEQ5jkVLoCTHuzA8CaoEs35zUyJeIXGe&s=1
224_0,123452516277_10157119187186278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,These are some seriously smart combos.,2019-06-09T15:15:00+0000,10157119187186278_10157124549646278,fcc2473d6e18fe929424e11f5fb1f3b42043ce31,0,"LET ME REPEET IT, IMA EAT IT! SMOOCHIES! FRM (Gangsta granny)",2019-06-10T02:29:50+0000,0,,
224_1,123452516277_10157119187186278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,These are some seriously smart combos.,2019-06-09T15:15:00+0000,10157119187186278_10157127793421278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Paula Beatty-Chelesnik,2019-06-11T13:50:00+0000,0,,
228_1,123452516277_10157116699931278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,It can add some serious flavor to any summer dish!,2019-06-08T00:15:00+0000,10157116699931278_10157119460721278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-06-08T00:28:42+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2Ff0e3287454e5c86203d3b9c073808028%2Ftenor.gif%3Fitemid%3D9336715&h=AT097_Hd3FtrKtzIWq5cO-5fXILODGu7d_0D-cXbHLioFFbLFCOEh7xrG2WZd-8PzpSTFq_DMMAKiApYuzddcTlS4kNA1fUPtDWPAeT5At51d91nmP_jZVZ1d_fuHdnL&s=1
231_0,123452516277_10157116695246278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Living a healthy lifestyle sounds aPEELing right?,2019-06-07T10:55:00+0000,10157116695246278_10157120431616278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Tayyaba Sarwar,2019-06-08T12:20:24+0000,0,,
232_0,123452516277_10157113698211278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Pack your car with these munchies next time you re on the road!,2019-06-06T22:15:00+0000,10157113698211278_10157117273681278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Brenda here’s a snack list for you,2019-06-07T02:47:53+0000,0,,
236_0,123452516277_10157111584331278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,It s time to power up!,2019-06-05T10:55:00+0000,10157111584331278_10157114125546278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Robin Brda Biek,2019-06-05T21:56:31+0000,0,,
236_1,123452516277_10157111584331278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,It s time to power up!,2019-06-05T10:55:00+0000,10157111584331278_10157114128846278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Beth DeMacio Hess: weren’t we just talking about this???,2019-06-05T21:57:17+0000,0,,
238_0,123452516277_10157109552621278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,For those times when you just can’t make up your mind on what you want to eat.,2019-06-04T20:15:00+0000,10157109552621278_10157111660506278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-06-04T22:22:41+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2F919e6853deb0522bf92389637ee0f659%2Ftenor.gif%3Fitemid%3D11426228&h=AT0gnDpOhV0pNB77qwQQ4nxbbls0RJzIoyubV1M1mFbmSJQoG3_Wcf41iKf350eHokJV5WwMgCURwDQn-CC4OpQunb6qyArYNCDH7tEXRAvIZdqYWyGzNn5Inhd4YYoB&s=1
241_0,123452516277_10157101051681278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,These small signs could be pointing to something bigger.,2019-06-03T22:15:00+0000,10157101051681278_10157137377396278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I hate cold..,2019-06-15T11:59:21+0000,0,,
241_1,123452516277_10157101051681278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,These small signs could be pointing to something bigger.,2019-06-03T22:15:00+0000,10157101051681278_10157109281086278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jessica Liu,2019-06-03T23:54:13+0000,0,,
243_0,123452516277_10157101046396278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Focusing on HOW you eat food is just as important as WHAT you eat.,2019-06-03T14:15:00+0000,10157101046396278_10157108312936278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,va!,2019-06-03T16:12:28+0000,0,,
243_1,123452516277_10157101046396278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Focusing on HOW you eat food is just as important as WHAT you eat.,2019-06-03T14:15:00+0000,10157101046396278_10157108165276278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Sin celular cuando vayamos a comer Paco Chavez,2019-06-03T14:57:24+0000,0,,
246_0,123452516277_10157101036171278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Are you eating any of these?,2019-06-01T14:15:00+0000,10157101036171278_10157152036801278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Yamral,Yamral",2019-06-21T07:15:35+0000,0,,
247_0,123452516277_10157101020426278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,,2019-06-01T10:55:00+0000,10157101020426278_10157104003841278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Good post. I like it :) Keep your good work :),2019-06-01T23:13:19+0000,0,,
247_1,123452516277_10157101020426278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,,2019-06-01T10:55:00+0000,10157101020426278_10157102994476278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Im amazing,2019-06-01T16:28:56+0000,0,,
252_0,123452516277_10157080756371278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,,2019-05-29T10:55:00+0000,10157080756371278_10157096190051278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Amen to that,2019-05-29T21:52:49+0000,0,,
259_0,123452516277_10157081575546278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,This is exactly how J.Lo makes 49 look like 29.,2019-05-24T14:15:00+0000,10157081575546278_10157084220726278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,She doesn’t look like 29 exactly she looks like 50 years old woman. Last time she was angry and tired maybe her diet makes her nervous. Madonna is older than her but she looks younger than her. Come on 29? At least you can say 40+,2019-05-24T23:26:36+0000,0,,
259_1,123452516277_10157081575546278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,This is exactly how J.Lo makes 49 look like 29.,2019-05-24T14:15:00+0000,10157081575546278_10157084371501278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"She takes very good care of herself, diet and exercise.",2019-05-25T00:47:15+0000,0,,
259_2,123452516277_10157081575546278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,This is exactly how J.Lo makes 49 look like 29.,2019-05-24T14:15:00+0000,10157081575546278_10157084484501278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Peggy Griffiths yeah cause gas lots of money,2019-05-25T01:38:39+0000,0,,
259_4,123452516277_10157081575546278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,This is exactly how J.Lo makes 49 look like 29.,2019-05-24T14:15:00+0000,10157081575546278_10157085178556278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Money can do anything!,2019-05-25T09:20:03+0000,0,,
259_5,123452516277_10157081575546278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,This is exactly how J.Lo makes 49 look like 29.,2019-05-24T14:15:00+0000,10157081575546278_10157083205496278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-05-24T15:02:57+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.giphy.com%2Fmedia%2FxTiTnedm5M3kmwehqw%2Fgiphy-downsized.gif%3Fcid%3D120c01475ce7c53f56796c515522b202%26rid%3Dgiphy-downsized.gif&h=AT12_Hc_tEFigySH2IvNvCaj-fdj0Nm06pMEPMnI82xhEnjWljFxxzoMZGiljj9H5_nYmFfeeLCHz44txFeo7NrcPFb3H2XDG03nfTc9s0lpLRPNh1tFfHo0dKZeJi_W&s=1
259_6,123452516277_10157081575546278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,This is exactly how J.Lo makes 49 look like 29.,2019-05-24T14:15:00+0000,10157081575546278_10157084388331278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Not 29.....49 maybe...without the air brush 59,2019-05-25T00:54:40+0000,0,,
259_7,123452516277_10157081575546278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,This is exactly how J.Lo makes 49 look like 29.,2019-05-24T14:15:00+0000,10157081575546278_10157084370296278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Yeah, she looks pretty damned good!",2019-05-25T00:46:27+0000,0,,
260_0,123452516277_10157079239221278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Stop guessing and start checking.,2019-05-23T20:15:00+0000,10157079239221278_10157082404696278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-05-24T04:50:58+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2F5407c3b2e3a10e68e713e8542b20c228%2Ftenor.gif%3Fitemid%3D9379536&h=AT1EqYIXgiprVqtAWjZMDVdYyzIqIiPMIMJ9JSRcunW0vCQrRWO7OjlB_Cmvlc6kic-cM5yIV95kvXOc03HNj3YPdb8j1BSInFgRW4fhh523wQHs4bGZ0BcuhS4VE6iB&s=1
264_0,123452516277_10157076118441278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,No more boring spuds.,2019-05-22T16:15:00+0000,10157076118441278_10157078827346278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Stephanie Quinn yasssssss. All the potatoes!!!,2019-05-22T17:38:58+0000,0,,
264_1,123452516277_10157076118441278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,No more boring spuds.,2019-05-22T16:15:00+0000,10157076118441278_10157078718526278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Sarah,2019-05-22T16:41:25+0000,0,,
268_0,123452516277_10157067234306278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,,2019-05-21T10:55:00+0000,10157067234306278_10157076115606278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Truth!!! 💁🏼‍♀️,2019-05-21T14:10:49+0000,0,,
269_2,123452516277_10157067169856278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Facts  tricks  and menu hacks you ve been dying to know.,2019-05-20T22:15:00+0000,10157067169856278_10157074873336278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-05-21T00:41:50+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia.tenor.co%2Fimages%2F57bb1fc6f5a82dbbb8b6927e0faa8f4e%2Ftenor.gif&h=AT1kwT4Ri-XfML2Pl-a-NFMiKmPLgPIxF78mhrY59JJNkXhAcKU9XmeYTtTn6s454-wn5lukvCBIHErX44BhhSoGM69ou4HCUgadoS0i0wiBDfjxj_vFrYxcnI1PQO9h&s=1
271_0,123452516277_10157067165636278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,This crucial error could be holding you back from better health.,2019-05-19T22:15:00+0000,10157067165636278_10157072589326278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-05-20T01:13:51+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2Fe1db924beead6d396c85a1c928077309%2Ftenor.gif%3Fitemid%3D11884310&h=AT1pvcti51-KxAwBGj_TnkwzSRW8UAtVB3rNOm97wSL4k7dEZqjgL5L-JwLjwClJMHPTMd5bg3oQpywHKx3g8flZWf0Pa4EQ4DV8SlQ0y6Gu0zapZzL9yxm3V-cAZAJK&s=1
273_1,123452516277_10157058454931278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,,2019-05-18T10:55:00+0000,10157058454931278_10157068544551278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Rhonda,2019-05-18T11:01:46+0000,0,,
274_0,123452516277_10157065143171278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Save your next pizza night.,2019-05-17T22:15:00+0000,10157065143171278_10157067782296278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Everything on the menu is the worst.,2019-05-18T00:50:06+0000,0,,
275_0,123452516277_10157065141766278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,It s time to cook the best steak you ve ever had with this tip.,2019-05-17T18:15:00+0000,10157065141766278_10157067500531278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Iron skillet! w butter!,2019-05-17T21:49:12+0000,0,,
275_1,123452516277_10157065141766278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,It s time to cook the best steak you ve ever had with this tip.,2019-05-17T18:15:00+0000,10157065141766278_10157067116941278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Michael Prinds,2019-05-17T19:11:02+0000,0,,
277_0,123452516277_10157065140221278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,These foods might just be better than therapy—and your waistline will thank you  too.,2019-05-17T14:15:00+0000,10157065140221278_10157067693211278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Yeah, I love everything on that list except kale. All the others eat quite regularly. Stress, mood improved???? Check my van's gas bill, haha.",2019-05-17T23:49:02+0000,0,,
277_1,123452516277_10157065140221278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,These foods might just be better than therapy—and your waistline will thank you  too.,2019-05-17T14:15:00+0000,10157065140221278_10157066838806278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Michael Prinds,2019-05-17T16:50:45+0000,0,,
285_0,123452516277_10157060467926278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Freeze! Before your next TJ trip  hit up this list.,2019-05-15T16:15:00+0000,10157060467926278_10157063217016278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,That was a fast like!!,2019-05-16T01:42:13+0000,0,,
285_1,123452516277_10157060467926278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Freeze! Before your next TJ trip  hit up this list.,2019-05-15T16:15:00+0000,10157060467926278_10157063231651278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Jeff Anderson I don’t buy anything in the “bad” isle. 👍,2019-05-16T01:49:51+0000,0,,
285_2,123452516277_10157060467926278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Freeze! Before your next TJ trip  hit up this list.,2019-05-15T16:15:00+0000,10157060467926278_10157063232446278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Jeff Anderson 😂 you caught me at the right time.,2019-05-16T01:50:22+0000,0,,
293_0,123452516277_10157051183676278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Don’t let your dream of a fitter  healthier body fade just because you’re getting older.,2019-05-12T14:15:00+0000,10157051183676278_10157055101111278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,All great tips,2019-05-12T15:00:32+0000,0,,
293_1,123452516277_10157051183676278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Don’t let your dream of a fitter  healthier body fade just because you’re getting older.,2019-05-12T14:15:00+0000,10157051183676278_10157055171801278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Eat less, exercise more🤷🏻‍♂️",2019-05-12T15:31:52+0000,0,,
300_0,123452516277_10157043765141278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,,2019-05-10T10:55:00+0000,10157043765141278_10157053649211278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Pizza, Pizza, Cheeseburger (rare), Pizza.",2019-05-11T22:41:21+0000,0,,
303_0,123452516277_10157043764491278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,,2019-05-09T10:55:00+0000,10157043764491278_10157056383171278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Libby Hiffner,2019-05-13T00:14:02+0000,0,,
304_0,123452516277_10157044270701278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Here s how to get the most out of this root vegetable.,2019-05-09T00:15:00+0000,10157044270701278_10157047191391278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Actually that white thing is not the root.,2019-05-09T02:27:38+0000,0,,
305_0,123452516277_10157044269831278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,The MUST-KNOW advice before shedding pounds.,2019-05-08T20:15:00+0000,10157044269831278_10157048045496278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Angel Andrews Fodera,2019-05-09T13:22:36+0000,0,,
317_0,123452516277_10157031415176278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,We answer this for you.,2019-05-03T16:15:00+0000,10157031415176278_10157034255111278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-05-03T17:19:12+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2F3886f2b17ca11af53afc93540fa27d91%2Ftenor.gif%3Fitemid%3D3364779&h=AT3xdpBlSzr3k3rrI0RflDNLVI1C65a2PAWaJMxfx3b0XAbqxlUi12xMy2p0H3xc9_323EWo_4O-6s7a-DwHjFCHz_81gWpQ_FHbGMszFVwR-riIuAvqLNT5vxLVP7HX&s=1
320_0,123452516277_10157027348851278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,With these tips  you’ll be able to maintain your flat abs without sacrificing the classic summer foods you love.,2019-05-01T20:15:00+0000,10157027348851278_10157034016056278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Doesn't Bud Light have artificial sweeteners?,2019-05-03T15:10:08+0000,0,,
