position,post_id,post_by,post_text,post_published,comment_id,comment_by,is_reply,comment_message,comment_published,comment_like_count,attachment_type,attachment_url
30_1,866108446820339_2212253018872535,0ed9a2d6062341709e0bfc2b828b630d0099ceb0, If you see me and you re inspired and motivated to create change  that s when I know i ve made a difference in your life.  Steph was told she would never walk or talk. Now she s the world s first crossfit trainer with cerebal palsy 💪,2019-05-24T11:30:55+0000,2212253018872535_2213974858700351,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Kelly Cox Liam Cox you should show this to Kitty!,2019-05-24T12:00:31+0000,0,,
31_0,866108446820339_2212251028872734,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Just can t help being too fab for you 💅 Tag your most fabulous friend.  Illustration by Taynee,2019-05-23T17:00:01+0000,2212251028872734_2212989525465551,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Joanna Taverner-Averkiou love you!!,2019-05-23T19:32:14+0000,0,,
31_1,866108446820339_2212251028872734,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Just can t help being too fab for you 💅 Tag your most fabulous friend.  Illustration by Taynee,2019-05-23T17:00:01+0000,2212251028872734_2212991142132056,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,,2019-05-23T19:33:52+0000,0,,
31_3,866108446820339_2212251028872734,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Just can t help being too fab for you 💅 Tag your most fabulous friend.  Illustration by Taynee,2019-05-23T17:00:01+0000,2212251028872734_2213071288790708,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Nicki Burnett 😘😘😘,2019-05-23T20:43:38+0000,0,,
31_4,866108446820339_2212251028872734,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Just can t help being too fab for you 💅 Tag your most fabulous friend.  Illustration by Taynee,2019-05-23T17:00:01+0000,2212251028872734_2213011715463332,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Georgie Watson 🥰,2019-05-23T19:51:58+0000,0,,
31_5,866108446820339_2212251028872734,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Just can t help being too fab for you 💅 Tag your most fabulous friend.  Illustration by Taynee,2019-05-23T17:00:01+0000,2212251028872734_2213457785418725,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Bek Cameron,2019-05-24T02:59:32+0000,0,,
31_6,866108446820339_2212251028872734,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Just can t help being too fab for you 💅 Tag your most fabulous friend.  Illustration by Taynee,2019-05-23T17:00:01+0000,2212251028872734_2213782292052941,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Laura Carman,2019-05-24T08:54:27+0000,0,,
31_7,866108446820339_2212251028872734,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Just can t help being too fab for you 💅 Tag your most fabulous friend.  Illustration by Taynee,2019-05-23T17:00:01+0000,2212251028872734_2214480655316438,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Em Merry 🖤,2019-05-24T18:39:15+0000,0,,
31_8,866108446820339_2212251028872734,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Just can t help being too fab for you 💅 Tag your most fabulous friend.  Illustration by Taynee,2019-05-23T17:00:01+0000,2212251028872734_2213020588795778,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Niemiec Karolina 👸🏼🤳🏼,2019-05-23T19:59:21+0000,0,,
31_9,866108446820339_2212251028872734,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Just can t help being too fab for you 💅 Tag your most fabulous friend.  Illustration by Taynee,2019-05-23T17:00:01+0000,2212251028872734_2213039335460570,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Wiktoria Müller emo kween 🖤,2019-05-23T20:15:56+0000,0,,
31_10,866108446820339_2212251028872734,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Just can t help being too fab for you 💅 Tag your most fabulous friend.  Illustration by Taynee,2019-05-23T17:00:01+0000,2212251028872734_2213018198796017,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Wiktoria Müller 💗🐸,2019-05-23T19:57:39+0000,0,,
35_0,866108446820339_2207801605984343,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Heading into the week remembering this gem from ICON RuPaul. Tag anyone that needs a reminder to be their fiercest self 🔥  Tell us below one thing you want to do this week 👇 and remember  #KeepSlaying,2019-05-20T12:58:50+0000,2207801605984343_2241061672658336,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jayne Brady,2019-06-09T15:32:25+0000,0,,
39_0,866108446820339_2201720813259089,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Anxiety is different for all of us. But sitting down and talking about it usually helps so if you re feeling anxious for whatever reason  why not try to find someone to speak to over a cuppa - it might be a slight relief. If you need more support head to www.bbc.co.uk/actionline ❤️ Illustration by Gemma Correll,2019-05-16T16:27:04+0000,2201720813259089_2202079946556509,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Kirsten Stewart 😂 relatable,2019-05-16T21:43:44+0000,0,,
39_1,866108446820339_2201720813259089,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Anxiety is different for all of us. But sitting down and talking about it usually helps so if you re feeling anxious for whatever reason  why not try to find someone to speak to over a cuppa - it might be a slight relief. If you need more support head to www.bbc.co.uk/actionline ❤️ Illustration by Gemma Correll,2019-05-16T16:27:04+0000,2201720813259089_2201790916585412,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Megan Doherty,2019-05-16T17:24:00+0000,0,,
39_2,866108446820339_2201720813259089,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Anxiety is different for all of us. But sitting down and talking about it usually helps so if you re feeling anxious for whatever reason  why not try to find someone to speak to over a cuppa - it might be a slight relief. If you need more support head to www.bbc.co.uk/actionline ❤️ Illustration by Gemma Correll,2019-05-16T16:27:04+0000,2201720813259089_2201947229903114,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,,2019-05-16T19:35:54+0000,0,,
44_3,866108446820339_2197956433635527,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Natasha Bird  an editor at fashion magazine Elle  stated  I think the worst dressed lists concept had gone on for too long... I think most of us have recognised that speaking negatively about the way a woman wants to dress herself just doesn t do anything positive for women in society  or in general. ,2019-05-14T09:25:13+0000,2197956433635527_2198856646878839,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,She looks great!,2019-05-14T22:00:16+0000,0,,
44_6,866108446820339_2197956433635527,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Natasha Bird  an editor at fashion magazine Elle  stated  I think the worst dressed lists concept had gone on for too long... I think most of us have recognised that speaking negatively about the way a woman wants to dress herself just doesn t do anything positive for women in society  or in general. ,2019-05-14T09:25:13+0000,2197956433635527_2199617160136121,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Niamh Raftery I think she looks incred! And deffo looks so much younger than 32!,2019-05-15T11:12:07+0000,0,,
44_7,866108446820339_2197956433635527,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Natasha Bird  an editor at fashion magazine Elle  stated  I think the worst dressed lists concept had gone on for too long... I think most of us have recognised that speaking negatively about the way a woman wants to dress herself just doesn t do anything positive for women in society  or in general. ,2019-05-14T09:25:13+0000,2197956433635527_2199618866802617,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Niamh Raftery that’s so sad she looks great!,2019-05-15T11:13:46+0000,0,,
44_8,866108446820339_2197956433635527,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Natasha Bird  an editor at fashion magazine Elle  stated  I think the worst dressed lists concept had gone on for too long... I think most of us have recognised that speaking negatively about the way a woman wants to dress herself just doesn t do anything positive for women in society  or in general. ,2019-05-14T09:25:13+0000,2197956433635527_2199611970136640,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Louise Donnelly Beth Burrus Jasmine Raine go girl,2019-05-15T11:07:55+0000,0,,
46_1,866108446820339_2196599063771264,0ed9a2d6062341709e0bfc2b828b630d0099ceb0, I m telling my story to try and inspire people to try and find confidence within themselves  to love themselves...   Why this policewoman takes part in beauty pageants.,2019-05-13T12:39:08+0000,2196599063771264_2197101443721026,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"- 세상에는 반드시 온화(溫和)한 기운(氣澐)이 필요하다 -             * 기운(氣澐) : 어떤 일이 돌아가는 형편 *   "" 총체적 기운이란 하늘과 땅 사이에 가득차서 만물이 나고 자라는 힘의 근원으로 사람의 오관으로 느끼기는 하나 눈에 보이지는 않는 생물이 살아 움직이는 힘이다 ""  요즘 세상을 잘 돌아보면 인간사회의 형성에 있어서 상대에게 먼저 협박을 가하고 그에 응해오는 것에 협상을 하고 그 협상에 협력을 하는 척 하면서 은근히 댓가를 바라는 논리를 펴가는 예가 허다하게 많은데 이는 당장에는 눈에 보이는 듯 하나 이는 우주 태동의 섭리에서 생성작용으로 파생되는 세상의 진리적 순리의 이치로 살펴보면 크게 지능적이지도 못하고 사람이 인간으로 태어나서 아무것도 모르는 어린아이 때 처럼 그저 쉽게 보이는 대로 탐해보는 투정심에서의 일시적 반로의 논리라 칭할 수는 있을지 모르지만 이는 인간사의 정(正)과 균(均)의 논리에서 크게 어긋나는 것이다.   이에 적어도 인간이란 탈을 쓰고 사람이란 이름으로 만물의 영장으로 태어나서 생로병사의 한 과정으로 성장하여 으젓한 성인이 되어 부모를 섬기며 스승에서 배우고 친구를 만들며 가정을 이루고 이웃을 만들어 일터를 찾아 직장과 사회를 만들고 국가를 만들어 세계화를 이루어 가는 차원의 과정에서는 이러한 어린 아이들 같은 원시적인 수법을 사용해서는 절대로 아니되는 것이다.   그럼에도 불구하고 아직까지 한반도는 물론 전 지구촌에서 개인과 가정 사회는 물론 국가간에도 이러한 수법들을 동원하는 사례가 너무나 많으니 이는 켤코 이 세상 어디에 내 놓아도 절대로 바람직 하지 못한 일임을 모두가 각성하고 우주천체 지구촌 세상 만물의 영장다운 사람사는 세상을 만들어 가는 과정에서 주인된 역할을 어떻게 하면 모든 사람들이 불편해하지 않고 잘 따르며 반박함이 없이 모두가 자유롭게 스스로 힘을 합쳐가며 서로 서로 마음 편하게 내일처럼 생각하는 솔선수범의 정신으로 나설 수 있는가에 대하여 21세기 세계의 모든 지도자들은 지혜롭게 대처해 나아가야 할 것이다.   곧 우주도 하나이고 지구도 하나이고 인류도 하나일 뿐이다. 세계인 모두는 한줄기의 한조상이고 한핏줄이며 한가족이고 한형제인 것이다. 이제 이 세상에 퍼져가는 따뜻하고 온화한 기운으로 따뜻한 마음의 새로운 싻을 티워 따뜻하고 온화한 세상으로 바꾸어 가면서 이에 걸맞는 수준의 차원높은 생각으로 바꾸어 나아가면 이것이 곧 온 인류가 바라는 세계의 평화인 것이다. 오직 세계의 온 인류는 같은 뿌리의 같은 조상이고 같은 부모이며 같은 형제인 것이니 이로서 세계인 모두는 항상 한마을 한가족 한형제 한나라의 개념으로 자유롭고 평화로운 세상에서 자자손손 살아가야 하는 것이다.  동방 東方의 온화세상 溫和世上 이인섭 李寅燮 Lee In Seop.",2019-05-13T19:17:28+0000,0,,
47_0,866108446820339_2196352743795896,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,It s WEEK TWO of our 30 Day Mental Wellness Challenge with Gina Martin and Dr Zoe Williams. Week Two is about being ACTIVE. Head to our Insta stories for daily tips and insights to help you improve your mental wellness and also check out our highlights for any of Gina s videos you might have missed❤️,2019-05-13T08:51:01+0000,2196352743795896_2197148427049661,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Does anyone have the list of the 30 activities/challenges I can't find them on the website or Facebook. I don't have Instagram,2019-05-13T19:59:56+0000,0,,
48_0,866108446820339_2193236900774147,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Going out with no make up is literally not an option for some  with it causing depression and anxiety in others. That s how it was for Abbie with her acne. Now as part of Abbie’s acne journey she is embracing her natural glow  by going for a night out for the first time without any make-up. 👏😍,2019-05-11T10:37:46+0000,2193236900774147_2193889747375529,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Beautiful 🥰,2019-05-11T18:45:53+0000,0,,
50_2,866108446820339_2188689924562178,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,#HeroOfTheWeek is Halima Aden. Halima is the first hijab-wearing model to walk international runways & to be signed to a major label AND last week became the first woman to wear a hijab & burkini on the cover of Sports Illustrated. Talk about smashing down all those barriers 🙌 https://www.bbc.co.uk/news/48071948,2019-05-08T12:07:11+0000,2188689924562178_2188807287883775,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Each to her own point of view. I don't see objectification as empowering, however diverse it becomes!",2019-05-08T13:42:10+0000,0,,
50_4,866108446820339_2188689924562178,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,#HeroOfTheWeek is Halima Aden. Halima is the first hijab-wearing model to walk international runways & to be signed to a major label AND last week became the first woman to wear a hijab & burkini on the cover of Sports Illustrated. Talk about smashing down all those barriers 🙌 https://www.bbc.co.uk/news/48071948,2019-05-08T12:07:11+0000,2188689924562178_2189816804449490,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Lea Marie Do you know the history and practice of the burka and hijab? If not, you probably should look it up.",2019-05-09T05:18:00+0000,0,,
50_5,866108446820339_2188689924562178,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,#HeroOfTheWeek is Halima Aden. Halima is the first hijab-wearing model to walk international runways & to be signed to a major label AND last week became the first woman to wear a hijab & burkini on the cover of Sports Illustrated. Talk about smashing down all those barriers 🙌 https://www.bbc.co.uk/news/48071948,2019-05-08T12:07:11+0000,2188689924562178_2197100440387793,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"I do know the history, yes.  Do you know that many women wear them for their own reasons, away from the ideas of oppression? If not, you should probably look it up.",2019-05-13T19:16:29+0000,0,,
50_6,866108446820339_2188689924562178,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,#HeroOfTheWeek is Halima Aden. Halima is the first hijab-wearing model to walk international runways & to be signed to a major label AND last week became the first woman to wear a hijab & burkini on the cover of Sports Illustrated. Talk about smashing down all those barriers 🙌 https://www.bbc.co.uk/news/48071948,2019-05-08T12:07:11+0000,2188689924562178_2197129383718232,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Lea Marie I've heard the argument that it's a choice and that argument is completely devoid of the historical context of what hijab and burka are. It also ignores social and cultural pressures to making this choice. Is it really a choice when your entire community might ostracize you for not wearing it?,2019-05-13T19:42:11+0000,0,,
50_7,866108446820339_2188689924562178,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,#HeroOfTheWeek is Halima Aden. Halima is the first hijab-wearing model to walk international runways & to be signed to a major label AND last week became the first woman to wear a hijab & burkini on the cover of Sports Illustrated. Talk about smashing down all those barriers 🙌 https://www.bbc.co.uk/news/48071948,2019-05-08T12:07:11+0000,2188689924562178_2197130227051481,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,I'm guessing you also don't know why most fundamentalist Muslims require women to wear it. This is actually how liberal Muslims in the west justify it as well.,2019-05-13T19:43:01+0000,0,,
50_8,866108446820339_2188689924562178,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,#HeroOfTheWeek is Halima Aden. Halima is the first hijab-wearing model to walk international runways & to be signed to a major label AND last week became the first woman to wear a hijab & burkini on the cover of Sports Illustrated. Talk about smashing down all those barriers 🙌 https://www.bbc.co.uk/news/48071948,2019-05-08T12:07:11+0000,2188689924562178_2197259620371875,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"I shan't waste my time responding to your assumptions regarding my knowledge.   Whilst I fully understand and appreciate the potential of inherent internalised oppression of wearing hijab and burka, I feel it more important to follow the thoughts of the women that wear them, and their reasons for doing so.  You're clearly an intelligent and well read man, and I absolutely respect that, however the fact remains that you are a man that does not wear these items, and therefore your voice should not be louder or cancel out the voices of those women that do wear hijab and burka for their own reasons.",2019-05-13T21:47:58+0000,0,,
50_11,866108446820339_2188689924562178,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,#HeroOfTheWeek is Halima Aden. Halima is the first hijab-wearing model to walk international runways & to be signed to a major label AND last week became the first woman to wear a hijab & burkini on the cover of Sports Illustrated. Talk about smashing down all those barriers 🙌 https://www.bbc.co.uk/news/48071948,2019-05-08T12:07:11+0000,2188689924562178_2189281767836327,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Georgie Adamson I don’t get it,2019-05-08T20:34:33+0000,0,,
50_12,866108446820339_2188689924562178,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,#HeroOfTheWeek is Halima Aden. Halima is the first hijab-wearing model to walk international runways & to be signed to a major label AND last week became the first woman to wear a hijab & burkini on the cover of Sports Illustrated. Talk about smashing down all those barriers 🙌 https://www.bbc.co.uk/news/48071948,2019-05-08T12:07:11+0000,2188689924562178_2197300613701109,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,I can see that.,2019-05-13T22:28:53+0000,0,,
50_13,866108446820339_2188689924562178,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,#HeroOfTheWeek is Halima Aden. Halima is the first hijab-wearing model to walk international runways & to be signed to a major label AND last week became the first woman to wear a hijab & burkini on the cover of Sports Illustrated. Talk about smashing down all those barriers 🙌 https://www.bbc.co.uk/news/48071948,2019-05-08T12:07:11+0000,2188689924562178_2188814101216427,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Celebrating something that is oppressive to women in the modern age is not something to applaud. Women are dying and being jailed and abused for the fight against such control and oppression. Wake up.  ‪The hijab,burqa & niqab should be banned forever. They r not comparable with western or modern civilised tolerant societies They are exclusionary,misogynistic ,segregating & debilitating -I can’t even say they belong in the dark ages because they were only brought in the 70s‬  Think of a beautiful day... fresh light breeze.... warm sun... bright blue shy.... white fluffy cloudszzz and you are walking on the beach or across the fields.... sun on your face, wind through your hair and against your skin.... the warmth from the rays warming your skin....  Legs in shorts- t shirt flapping in the breeze- hair flowing.  How amazing that feels   Now think about that same beautiful day and imagine wearing a full blown niqab. Black. To the floor. Head and face and arms all covered. Just slits for your eyes. Still feel the glorious elements? Still feel exhilarated. Still free? Or just the hijab with your hair restricted the sun hot on your head- your neck hot.  .You feel burdened- heavy- restricted- suffocated- overwhelmed.   Or the feel of rain on your skin or the refreshing cool sea. Bs wearing a full blown wetsuit that feels damp and heavy and restrictive .  All the while your partner gets the freedom to choose whatever he wishes   Which would you choose.   Exactly  Imagine doing the commute in one Doing the groceries The school run  There is not one rational argument for this modern day slave chain   The fact that some argue for its existence and the “right” for women to “choose” this garment whilst others are tortured or murdered over it and how communities enslaved by Isis are when liberated throw off these garments and burn them- shows just how lost the world has become and how naively stupid and how we have gone too far the way of liberalism we can no longer see the truth right in front of us .  Follow brave heroic women like Yasmine Mohammed orMasih Alinejad. Then you will learn.",2019-05-08T13:47:01+0000,0,,
51_0,866108446820339_2181251901972647,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,Did you know CONNECTing with people can genuinely improve your mental wellbeing? We ve created the Body Positive 30 Day #MentalWellnessChallenge with daily tips and insights from Dr Zoe Williams to help you improve your mental wellness.,2019-05-06T08:00:01+0000,2181251901972647_2185536448210859,pageowner,0,Head over to our Instagram to get started today ❤️,2019-05-06T08:05:34+0000,0,,
52_0,866108446820339_2181190861978751,0ed9a2d6062341709e0bfc2b828b630d0099ceb0, Anyone who has a visible difference is so much more than their visible difference . 🙌🙌🙌 Wise words ❤️,2019-05-05T11:30:08+0000,2181190861978751_2193678024063368,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,💚💚💚,2019-05-11T15:53:52+0000,0,,
52_1,866108446820339_2181190861978751,0ed9a2d6062341709e0bfc2b828b630d0099ceb0, Anyone who has a visible difference is so much more than their visible difference . 🙌🙌🙌 Wise words ❤️,2019-05-05T11:30:08+0000,2181190861978751_2184205981677239,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Smart girl!,2019-05-05T11:38:22+0000,0,,
55_0,866108446820339_2179142015516969,0ed9a2d6062341709e0bfc2b828b630d0099ceb0,The skinny jean struggle is REAL 😂 Way more exhausting than cardio any day. Who knows what we re talking about? Illustration byGemma Correll,2019-05-02T09:08:49+0000,2179142015516969_2180919638672540,pageowner,1,😂😂😂,2019-05-03T12:37:56+0000,0,,
